uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
374.962,7.291,71.046,330.227,94.118,120.779,97.673,36.032,0,102.488,-82.488
406.783,139.093,78.446,330.410,103.605,115.091,84.215,42.969,0,111.857,-91.857
379.314,125.297,137.263,227.343,239.346,234.400,190.006,35.845,0,98.368,-78.368
289.100,333.677,58.828,296.894,395.094,85.403,61.910,43.538,0,99.798,-79.798
363.874,169.929,117.987,371.761,47.015,170.561,123.167,43.770,0,105.627,-85.627
320.257,379.641,70.998,265.251,298.896,120.773,97.701,36.005,0,101.483,-81.483
70.275,11.843,47.336,31.391,49.944,72.142,54.440,41.007,0,105.424,-85.424
149.144,398.846,94.598,245.365,483.750,159.424,128.324,36.397,0,107.272,-87.272
118.061,465.974,61.850,194.701,472.214,98.682,76.894,38.811,1,79.931,-59.931
171.485,73.331,79.006,251.220,112.440,118.866,88.809,41.657,0,111.801,-91.801
78.635,166.608,109.791,0.268,78.660,161.029,117.798,42.985,0,103.992,-83.992
435.995,383.528,130.395,322.703,291.279,195.826,146.099,41.749,0,100.053,-80.053
272.793,100.831,66.543,310.720,39.565,98.081,72.055,42.723,0,97.098,-77.098
95.194,444.541,64.338,144.395,383.871,101.198,78.113,39.477,0,105.844,-85.844
20.393,100.840,47.592,59.220,152.135,80.023,64.333,36.493,0,97.122,-77.122
319.158,274.136,91.343,244.881,195.934,141.337,107.854,40.262,0,115.946,-95.946
305.837,54.624,114.621,426.005,154.479,193.777,156.242,36.264,1,85.792,-65.792
85.003,205.060,63.471,42.057,151.218,93.658,68.872,42.663,0,97.314,-77.314
246.560,452.411,120.933,385.666,395.519,192.904,150.290,38.822,1,85.753,-65.753
429.002,491.404,70.657,393.581,413.118,111.246,85.926,39.430,0,96.189,-76.189
258.180,356.667,73.872,262.790,437.264,109.426,80.728,42.461,0,98.637,-78.637
121.036,39.081,40.753,172.861,33.569,66.159,52.117,38.023,1,76.458,-56.458
194.561,241.229,111.360,306.361,136.075,189.625,153.482,35.963,0,105.193,-85.193
165.843,426.035,110.639,291.513,383.854,172.664,132.560,39.850,0,112.462,-92.462
323.005,294.389,86.691,225.618,245.206,139.350,109.102,38.470,0,111.862,-91.862
364.234,477.700,97.244,437.648,399.240,144.921,107.450,42.145,0,106.248,-86.248
321.999,193.129,99.448,277.650,303.368,154.949,118.825,39.927,0,110.489,-90.489
84.639,372.672,107.609,72.675,492.501,161.499,120.425,41.783,1,84.209,-64.209
486.653,259.485,43.233,434.095,255.235,68.187,52.729,39.349,0,97.728,-77.728
24.453,320.828,124.881,159.795,230.686,205.032,162.613,37.523,0,104.963,-84.963
35.459,282.631,120.851,41.242,440.475,198.880,157.950,37.420,0,118.014,-98.014
34.361,67.619,110.232,138.353,105.144,156.120,110.555,44.916,0,115.625,-95.625
45.892,24.715,48.060,34.071,81.015,74.961,57.528,39.876,0,97.440,-77.440
293.208,290.030,65.807,357.261,349.554,109.437,87.440,36.965,0,90.046,-70.046
35.915,246.363,130.253,161.538,382.296,226.329,185.091,35.135,1,87.141,-67.141
493.041,194.578,95.772,413.315,113.977,148.408,113.369,40.190,0,108.311,-88.311
349.855,267.831,79.432,434.444,319.663,127.088,99.207,38.683,0,104.545,-84.545
328.974,17.931,81.127,411.065,66.401,125.179,95.333,40.397,1,81.997,-61.997
338.684,405.688,104.287,445.022,305.816,179.327,145.884,35.560,0,108.792,-88.792
491.154,209.137,110.084,451.270,328.201,166.989,125.566,41.241,1,84.500,-64.500
39.206,450.871,105.926,136.969,351.470,175.095,139.420,37.226,1,84.911,-64.911
418.292,431.324,131.238,446.660,282.740,200.263,151.267,40.945,0,97.937,-77.937
305.540,313.703,64.466,377.869,298.206,98.120,73.970,41.073,0,93.619,-73.619
33.220,37.436,45.123,71.073,70.971,67.776,50.572,41.741,0,91.519,-71.519
164.377,342.083,120.749,282.204,256.531,189.163,145.610,39.668,1,85.583,-65.583
456.134,477.874,82.641,371.955,495.974,119.345,86.103,43.825,0,99.535,-79.535
362.781,229.296,88.799,477.781,230.729,145.300,115.008,37.672,1,83.291,-63.291
138.331,292.793,66.173,230.041,312.951,114.873,93.899,35.173,0,114.225,-94.225
118.718,310.417,66.527,40.330,272.198,109.686,87.208,37.338,1,80.849,-60.849
371.524,137.421,56.311,307.901,171.414,91.512,72.135,37.977,0,109.746,-89.746
254.340,57.822,138.996,404.206,134.667,218.369,168.419,39.533,1,86.830,-66.830
372.384,48.326,68.995,306.644,10.708,102.456,75.742,42.331,0,96.783,-76.783
14.184,137.306,64.528,43.085,62.401,103.004,80.287,38.790,0,103.016,-83.016
195.590,466.904,43.061,145.590,487.907,69.248,54.232,38.450,0,100.862,-80.862
228.618,462.744,137.517,369.466,333.808,235.316,190.952,35.760,1,87.479,-67.479
329.685,257.244,66.988,358.558,180.167,106.123,82.308,39.141,1,80.562,-60.562
463.884,13.389,64.489,432.148,99.132,111.883,91.428,35.197,0,100.152,-80.152
34.705,431.422,77.366,108.441,471.312,114.078,83.834,42.702,0,100.741,-80.741
378.657,49.089,54.081,412.922,104.585,84.726,65.221,39.665,1,78.606,-58.606
294.646,19.600,139.591,468.143,36.247,223.302,174.293,38.691,1,87.024,-67.024
412.606,207.488,49.715,417.465,141.479,82.780,66.188,36.911,1,78.404,-58.404
428.724,298.584,95.713,420.278,402.071,141.215,103.831,42.671,0,92.393,-72.393
261.257,334.548,127.537,96.045,396.548,217.726,176.462,35.857,0,104.057,-84.057
185.248,131.853,96.590,147.913,18.068,153.852,119.754,38.889,0,109.038,-89.038
48.760,58.397,49.637,70.702,0.944,79.033,61.501,38.907,1,78.002,-58.002
54.522,289.644,46.269,118.185,298.323,79.178,64.252,35.759,1,78.018,-58.018
253.100,117.069,114.147,380.061,72.093,176.554,134.692,40.280,0,98.799,-78.799
433.403,222.530,48.838,385.214,247.977,73.178,54.496,41.866,1,77.334,-57.334
292.167,79.317,54.244,358.619,46.314,91.911,74.197,36.170,0,99.858,-79.858
383.502,398.297,109.851,273.065,409.161,156.146,110.970,44.710,0,96.094,-76.094
267.545,11.479,45.077,314.649,49.496,75.471,60.531,36.675,0,96.141,-76.141
197.135,147.352,138.572,75.414,51.945,207.655,154.656,41.860,0,112.326,-92.326
398.199,275.639,136.968,442.306,119.789,212.120,161.971,40.219,0,104.575,-84.575
304.248,265.932,97.036,430.094,296.867,161.895,129.592,36.825,0,104.022,-84.022
142.020,250.634,111.279,81.878,369.442,173.538,133.163,39.884,1,84.834,-64.834
154.105,189.860,70.758,67.579,202.765,112.517,87.483,38.966,0,102.776,-82.776
233.439,130.633,66.867,206.228,210.145,107.395,84.039,38.508,0,106.341,-86.341
139.511,252.808,111.169,219.373,360.153,173.952,133.794,39.723,1,84.855,-64.855
35.484,139.413,121.706,198.283,122.184,203.992,163.708,36.628,1,86.238,-66.238
85.775,265.973,74.635,44.324,198.826,108.616,78.911,43.405,1,80.764,-60.764
343.643,269.360,87.309,407.780,330.003,124.153,88.267,44.687,0,104.913,-84.913
54.770,473.948,94.761,159.301,479.196,141.187,104.663,42.157,1,83.042,-63.042
137.587,195.791,50.063,122.520,139.460,76.853,58.311,40.648,1,77.759,-57.759
480.740,85.411,59.539,463.250,7.690,99.455,79.664,36.774,0,92.435,-72.435
490.675,257.235,45.769,454.030,297.064,70.881,54.123,40.220,0,98.999,-78.999
267.291,298.168,133.754,90.009,345.721,227.114,183.550,36.081,0,115.700,-95.700
325.417,159.199,127.483,240.252,30.948,199.883,153.952,39.627,0,103.134,-83.134
153.876,403.025,86.733,72.623,327.270,140.937,111.089,37.981,0,93.646,-73.646
387.755,333.453,51.344,326.268,304.305,85.244,68.046,37.036,0,93.455,-73.455
478.870,184.332,117.280,484.308,308.916,171.188,124.703,43.243,1,84.715,-64.715
354.592,182.138,76.993,423.010,218.323,109.171,77.398,44.850,0,82.499,-62.499
291.624,82.552,83.219,253.112,169.876,126.625,95.439,41.087,1,82.096,-62.096
398.603,247.498,108.608,340.970,143.572,160.990,118.837,42.425,0,114.919,-94.919
147.597,329.277,122.132,57.795,237.338,177.295,128.519,43.540,0,96.734,-76.734
483.833,166.726,98.750,429.599,285.035,163.371,130.147,37.190,1,84.309,-64.309
302.391,436.543,109.057,180.054,496.450,174.495,136.217,38.681,0,108.767,-88.767
428.013,443.702,57.734,347.654,451.836,99.283,80.770,35.557,1,79.983,-59.983
