uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
52.477,181.114,42.927,357.920,294.765,328.716,325.901,7.504,0,100.669,-80.669
300.088,153.343,55.401,373.230,427.389,288.999,283.639,11.052,0,100.385,-80.385
186.832,330.286,60.674,425.309,136.686,313.103,307.168,11.174,0,116.255,-96.255
75.457,201.789,83.159,361.539,20.196,348.904,338.849,13.789,0,108.663,-88.663
453.881,392.741,52.266,153.959,257.394,333.173,329.048,9.026,0,103.636,-83.636
166.129,472.756,71.129,76.428,213.044,283.824,274.767,14.514,0,103.548,-83.548
242.847,345.452,47.331,116.335,36.851,336.868,333.526,8.077,0,102.595,-82.595
127.852,338.247,46.493,468.236,314.663,344.353,341.200,7.760,0,112.409,-92.409
258.189,283.823,43.536,491.694,274.341,237.718,233.698,10.553,1,87.567,-67.567
391.258,177.568,41.705,254.227,45.350,194.932,190.418,12.354,0,105.059,-85.059
166.909,150.396,40.767,413.864,371.172,333.753,331.253,7.016,0,113.280,-93.280
491.346,232.849,43.299,435.022,385.550,168.419,162.758,14.898,0,108.086,-88.086
148.529,94.160,43.548,289.936,288.644,244.370,240.458,10.265,0,112.253,-92.253
161.883,249.820,77.579,432.519,58.586,340.342,331.382,13.176,0,112.684,-92.684
216.841,346.978,45.980,355.895,120.593,269.630,265.681,9.819,0,104.792,-84.792
232.819,144.178,43.709,349.791,301.571,200.912,196.100,12.565,0,107.769,-87.769
403.852,89.658,59.234,143.867,75.997,266.997,260.344,12.818,0,107.878,-87.878
97.342,442.781,40.641,316.170,333.283,248.047,244.695,9.430,0,107.939,-87.939
397.328,432.191,59.915,484.370,159.484,292.464,286.261,11.822,0,117.513,-97.513
494.595,475.776,40.065,227.786,285.823,329.962,327.520,6.974,0,105.524,-85.524
55.878,165.354,43.740,384.875,246.915,341.766,338.955,7.353,0,114.024,-94.024
58.256,229.716,47.097,308.109,216.428,254.600,250.206,10.660,0,110.680,-90.680
126.076,393.365,50.717,112.594,91.153,306.735,302.513,9.517,1,89.781,-69.781
162.447,425.739,55.350,294.082,197.953,268.846,263.087,11.881,0,108.795,-88.795
458.610,3.359,58.533,249.823,125.741,248.989,242.011,13.596,0,104.643,-84.643
178.882,137.884,55.321,410.756,87.908,243.563,237.198,13.128,0,107.613,-87.613
188.055,425.696,41.942,9.287,186.625,301.450,298.518,7.998,0,107.973,-87.973
212.786,51.392,51.526,216.321,379.254,331.905,327.881,8.931,0,103.937,-83.937
71.028,419.711,83.736,268.981,176.525,324.556,313.568,14.951,0,103.985,-83.985
477.218,204.256,55.540,269.763,442.252,320.569,315.721,9.977,0,99.848,-79.848
66.609,81.287,70.800,256.093,337.014,326.057,318.277,12.541,0,107.567,-87.567
278.659,81.615,40.325,440.737,222.782,218.686,214.936,10.626,0,123.024,-103.024
250.062,33.596,42.375,465.412,4.510,221.399,217.306,11.034,0,100.496,-80.496
59.888,365.084,52.303,54.600,51.344,318.113,313.784,9.463,0,116.624,-96.624
367.558,270.359,48.109,97.542,137.532,304.739,300.917,9.083,0,111.989,-91.989
268.009,189.116,43.527,491.360,456.261,350.922,348.212,7.125,0,118.339,-98.339
152.629,220.047,44.896,225.211,395.544,195.148,189.914,13.301,0,112.454,-92.454
339.764,231.694,50.405,14.627,333.844,344.513,340.806,8.413,0,111.785,-91.785
165.751,136.121,41.056,267.590,323.374,217.073,213.155,10.902,0,110.276,-90.276
320.754,361.371,47.309,228.680,132.090,251.566,247.078,10.839,0,109.050,-89.050
20.841,497.115,51.305,298.570,386.840,303.193,298.820,9.742,0,110.068,-90.068
92.940,170.689,51.542,340.028,253.954,265.786,260.740,11.182,0,108.253,-88.253
0.246,308.144,86.872,330.665,255.590,345.667,334.572,14.555,1,90.819,-70.819
202.610,327.472,53.779,491.922,351.074,295.213,290.273,10.496,0,113.393,-93.393
443.429,342.450,43.125,359.380,147.468,216.661,212.326,11.481,0,95.783,-75.783
251.520,381.304,44.535,289.440,210.705,180.348,174.763,14.297,0,103.517,-83.517
106.524,281.420,43.420,388.397,405.296,310.940,307.893,8.027,0,108.938,-88.938
100.997,377.322,50.280,313.872,163.685,305.752,301.590,9.465,0,104.529,-84.529
483.248,303.701,47.597,143.255,375.317,350.699,347.454,7.800,0,110.551,-90.551
446.223,19.737,51.132,237.321,259.296,321.936,317.850,9.139,0,120.619,-100.619
58.789,474.357,45.468,102.609,151.776,328.704,325.545,7.951,0,109.010,-89.010
205.296,14.714,51.226,468.758,131.686,292.777,288.261,10.077,0,117.940,-97.940
77.649,191.733,53.767,250.192,77.223,213.950,207.084,14.555,0,114.424,-94.424
478.147,81.166,54.090,246.444,302.893,325.231,320.701,9.574,0,108.833,-88.833
411.035,314.395,65.202,183.189,80.072,333.276,326.835,11.282,0,108.625,-88.625
409.443,372.605,41.344,366.748,91.305,287.509,284.521,8.268,0,109.542,-89.542
460.162,344.742,61.887,227.898,477.879,274.777,267.717,13.016,0,107.744,-87.744
117.890,314.195,42.816,403.549,134.780,340.035,337.328,7.234,0,125.284,-105.284
159.352,335.200,42.834,204.472,101.303,242.030,238.209,10.194,0,109.598,-89.598
137.355,236.472,53.753,213.152,484.840,265.181,259.676,11.695,0,109.217,-89.217
8.559,218.519,40.418,129.744,377.260,203.760,199.711,11.441,0,102.118,-82.118
375.556,415.334,42.076,419.702,87.962,333.004,330.335,7.259,0,107.401,-87.401
320.195,40.662,71.616,192.441,285.038,284.902,275.754,14.559,0,105.590,-85.590
245.956,138.190,42.151,479.447,261.733,267.503,264.161,9.066,0,106.055,-86.055
83.941,352.687,72.169,288.248,83.622,345.465,337.842,12.058,0,111.676,-91.676
33.516,300.443,67.124,283.958,472.687,311.280,303.957,12.453,0,114.398,-94.398
391.802,277.694,44.965,456.593,7.042,281.908,278.299,9.178,0,106.992,-86.992
384.415,295.496,47.909,248.390,418.040,189.249,183.084,14.664,0,96.585,-76.585
185.346,465.169,48.972,438.468,466.872,257.822,253.128,10.950,0,117.555,-97.555
106.688,140.728,49.961,171.982,346.332,221.432,215.722,13.040,0,108.609,-88.609
250.459,81.034,41.904,81.500,280.562,264.792,261.455,9.106,0,109.034,-89.034
417.830,109.718,46.625,210.445,235.491,246.984,242.544,10.881,0,101.180,-81.180
299.267,469.271,60.422,197.617,197.881,296.034,289.802,11.777,0,110.287,-90.287
489.087,43.229,43.089,411.915,381.679,349.801,347.137,7.076,0,111.473,-91.473
471.876,10.499,41.934,286.828,230.835,290.773,287.733,8.292,0,112.041,-92.041
211.881,164.563,46.423,350.872,296.941,197.478,191.943,13.596,0,105.594,-85.594
340.846,499.826,47.682,169.088,200.469,348.409,345.131,7.866,0,113.005,-93.005
82.815,340.371,59.145,375.431,405.801,305.619,299.842,11.159,0,109.764,-89.764
310.314,411.511,40.809,348.845,105.071,311.538,308.854,7.527,0,128.560,-108.560
72.112,323.529,65.696,383.889,172.184,352.741,346.569,10.734,0,98.884,-78.884
191.618,326.548,75.768,449.044,97.090,353.072,344.847,12.392,0,111.952,-91.952
272.851,299.749,44.977,402.441,413.229,178.029,172.254,14.634,0,90.896,-70.896
22.849,231.065,64.958,243.866,370.215,269.130,261.173,13.967,0,109.488,-89.488
135.840,162.794,47.304,294.095,376.387,270.008,265.832,10.090,0,106.509,-86.509
409.249,234.353,49.668,172.029,214.899,243.144,238.017,11.787,0,101.542,-81.542
418.868,407.293,77.770,256.547,125.773,334.140,324.963,13.459,0,116.447,-96.447
147.163,329.918,54.820,230.359,103.323,247.532,241.386,12.795,0,104.067,-84.067
184.949,50.623,64.796,405.703,295.269,335.831,329.521,11.125,0,101.128,-81.128
349.903,269.438,64.527,7.435,217.772,352.303,346.344,10.554,0,109.919,-89.919
221.442,369.260,60.947,111.670,98.799,298.183,291.888,11.794,1,89.536,-69.536
171.710,206.806,40.995,229.549,470.644,273.196,270.103,8.630,0,105.959,-85.959
5.883,234.816,61.353,307.260,380.428,340.286,334.710,10.387,0,99.173,-79.173
99.448,396.906,57.105,391.901,328.802,305.659,300.278,10.768,0,118.585,-98.585
59.635,48.602,67.929,315.974,13.309,267.525,258.757,14.709,0,106.192,-86.192
159.452,304.980,45.717,356.378,17.237,351.661,348.677,7.470,0,107.901,-87.901
