uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
251.170,244.067,81.541,340.464,253.929,121.324,89.836,42.229,1,81.725,-61.725
369.846,50.336,137.488,379.622,194.838,199.698,144.832,43.510,1,86.053,-66.053
28.377,24.063,106.118,146.612,48.727,160.776,120.780,41.303,0,105.286,-85.286
231.234,482.148,97.907,180.580,393.129,141.690,102.422,43.709,0,98.971,-78.971
30.016,163.568,64.798,95.622,224.873,110.731,89.791,35.816,0,100.634,-80.634
378.872,272.688,107.419,361.238,151.202,163.121,122.759,41.187,1,84.296,-64.296
204.690,66.855,139.940,61.812,118.581,206.574,151.953,42.643,0,100.202,-80.202
150.778,262.754,67.151,189.957,177.488,115.389,93.837,35.588,1,81.289,-61.289
25.626,93.832,76.142,69.201,28.164,109.584,78.810,44.014,1,80.841,-60.841
317.459,370.993,131.070,447.574,270.270,210.367,164.545,38.539,0,92.642,-72.642
285.008,257.926,51.430,217.491,252.798,85.029,67.712,37.218,1,78.637,-58.637
91.696,352.714,110.081,93.039,236.432,160.128,116.290,43.429,1,84.135,-64.135
90.374,72.750,59.329,162.538,41.264,98.585,78.734,36.999,0,100.500,-80.500
303.879,343.618,122.926,165.695,356.347,185.385,138.769,41.536,1,85.407,-65.407
80.449,73.297,51.123,28.805,70.507,72.722,51.719,44.668,0,99.546,-79.546
389.533,213.714,74.048,424.343,142.509,108.467,79.259,43.053,0,99.792,-79.792
242.599,354.176,45.151,285.207,335.505,64.828,46.520,44.145,0,101.660,-81.660
150.295,273.134,139.831,112.387,126.804,205.919,151.161,42.770,0,107.341,-87.341
369.347,470.171,58.939,408.339,425.109,83.814,59.590,44.685,0,97.342,-77.342
368.556,255.819,65.388,362.056,341.891,108.288,86.317,37.145,1,80.738,-60.738
263.694,66.154,63.103,328.492,118.141,104.323,83.074,37.220,0,107.551,-87.551
232.184,326.270,82.804,163.061,254.558,129.527,99.602,39.738,0,104.269,-84.269
231.535,288.377,125.993,174.535,143.466,200.306,155.718,38.977,1,86.080,-66.080
105.665,220.780,75.089,33.976,196.474,106.623,75.698,44.769,0,96.540,-76.540
92.091,163.573,131.400,239.183,165.315,197.244,147.102,41.773,1,85.946,-65.946
352.678,228.314,44.359,372.710,271.820,65.282,47.896,42.805,0,97.183,-77.183
462.322,213.612,42.097,408.005,201.377,69.801,55.678,37.092,0,94.553,-74.553
255.018,204.506,125.522,111.307,197.461,190.940,143.883,41.101,0,100.128,-80.128
194.324,261.611,42.914,205.671,317.405,71.298,56.936,37.006,0,101.226,-81.226
176.672,402.185,107.613,266.092,289.014,179.956,144.235,36.726,0,104.307,-84.307
423.494,64.105,55.941,361.635,78.732,84.675,63.566,41.349,0,95.507,-75.507
443.064,78.775,42.528,398.086,38.538,73.829,60.350,35.172,0,96.926,-76.926
101.632,228.616,86.466,109.674,323.929,128.940,95.652,42.112,0,114.181,-94.181
132.882,93.878,84.731,227.916,136.403,134.236,104.115,39.140,0,111.545,-91.545
401.850,250.609,58.259,422.935,192.640,84.848,61.685,43.364,0,106.106,-86.106
0.187,130.988,73.519,72.016,182.456,114.950,88.366,39.760,1,81.256,-61.256
292.103,372.171,89.384,254.043,491.892,154.179,125.626,35.432,0,97.290,-77.290
94.912,363.535,76.924,8.349,428.580,132.821,108.278,35.391,0,93.563,-73.563
39.957,375.717,41.149,38.809,329.141,62.160,46.590,41.452,1,75.916,-55.916
244.458,297.744,72.675,217.166,339.955,88.364,50.265,55.331,0,98.826,-78.826
309.174,418.020,64.720,356.982,409.911,80.871,48.491,53.158,1,78.202,-58.202
497.493,261.034,89.767,493.389,187.353,116.206,73.795,50.577,1,81.351,-61.351
326.503,386.230,107.990,366.430,330.192,128.048,68.806,57.497,1,82.193,-62.193
498.651,246.076,77.211,471.377,199.870,94.024,53.656,55.203,0,100.087,-80.087
159.295,116.904,115.516,252.355,148.415,151.648,98.251,49.618,0,107.442,-87.442
390.638,381.988,83.882,413.014,455.062,113.475,76.424,47.664,0,102.092,-82.092
245.440,288.747,79.128,185.172,263.902,102.521,65.187,50.518,1,80.262,-60.262
409.089,54.553,129.377,432.870,133.852,153.597,82.787,57.385,1,83.774,-63.774
89.147,135.547,52.459,53.011,122.846,64.954,38.302,53.865,1,76.298,-56.298
183.501,143.875,70.079,222.886,157.946,81.611,41.823,59.171,0,102.926,-82.926
336.024,129.096,93.754,295.113,92.936,108.495,54.601,59.784,0,95.080,-75.080
390.421,190.918,70.097,455.779,173.205,97.463,67.716,45.990,0,104.077,-84.077
180.585,73.197,55.407,221.327,100.460,73.981,49.023,48.498,0,96.748,-76.748
402.681,316.459,115.105,404.937,236.553,140.140,79.938,55.221,0,108.522,-88.522
209.085,52.432,47.154,178.374,25.232,62.502,41.024,48.976,0,99.260,-79.260
259.420,321.628,134.145,346.470,283.748,164.340,94.935,54.713,0,94.132,-74.132
215.756,155.597,122.895,112.286,162.429,160.798,103.695,49.843,0,104.061,-84.061
364.756,156.799,111.889,278.603,217.564,153.733,105.426,46.703,0,111.510,-91.510
168.203,128.855,62.837,217.733,113.331,81.502,51.906,50.442,0,104.864,-84.864
82.034,306.936,66.055,54.981,347.734,82.217,48.953,53.458,0,103.604,-83.604
272.100,140.033,131.072,369.879,60.049,182.039,126.326,46.056,1,85.249,-65.249
367.140,152.157,63.687,335.587,171.795,73.738,37.164,59.735,1,77.400,-57.400
142.099,435.463,70.148,137.387,478.893,82.639,43.685,58.087,1,78.390,-58.390
28.643,376.301,84.900,68.890,306.002,117.345,81.005,46.345,0,98.696,-78.696
145.113,453.975,90.101,86.736,414.566,114.364,70.434,51.985,1,81.212,-61.212
355.928,167.382,64.653,389.733,144.807,76.371,40.651,57.841,0,95.104,-75.104
488.612,302.279,60.660,451.094,342.913,82.087,55.305,47.644,0,102.860,-82.860
61.724,145.902,90.149,115.376,88.758,119.461,78.383,48.993,0,94.697,-74.697
80.743,146.040,107.235,85.933,39.154,151.496,107.012,45.060,1,83.654,-63.654
311.056,352.755,44.384,328.393,326.872,54.226,31.153,54.935,1,74.730,-54.730
475.503,97.397,50.366,488.895,67.889,59.890,32.405,57.243,1,75.593,-55.593
425.305,59.364,42.196,401.771,33.246,54.923,35.157,50.200,0,99.477,-79.477
202.698,37.866,73.624,158.428,14.862,88.935,49.890,55.877,0,98.042,-78.042
289.422,473.554,97.928,368.792,486.232,126.690,80.376,50.622,0,108.086,-88.086
0.853,136.624,96.996,73.175,128.584,121.257,72.767,53.123,0,110.229,-90.229
281.256,229.497,125.101,292.959,329.061,160.313,100.249,51.293,0,104.147,-84.147
123.472,153.616,113.011,156.064,239.889,145.865,92.224,50.783,0,98.979,-78.979
35.601,327.229,101.209,71.659,254.199,129.911,81.447,51.175,0,98.835,-78.835
204.862,62.221,56.140,240.757,61.752,66.636,35.898,57.403,0,97.837,-77.837
314.656,433.476,122.490,386.247,403.198,145.072,77.730,57.601,1,83.278,-63.278
459.289,376.637,70.961,423.320,417.276,89.335,54.271,52.591,1,79.066,-59.066
370.504,411.414,88.649,413.827,450.336,106.069,58.240,56.696,1,80.558,-60.558
253.114,2.795,133.029,229.139,89.420,160.548,89.882,55.955,1,84.158,-64.158
209.167,298.020,56.565,258.470,314.300,76.782,51.921,47.451,0,81.367,-61.367
197.255,334.888,63.338,180.170,388.931,84.996,56.679,48.176,1,78.634,-58.634
304.042,383.578,59.025,318.832,417.288,69.562,36.811,58.050,0,100.723,-80.723
5.217,228.968,95.844,81.424,261.691,126.745,82.935,49.130,1,82.105,-62.105
66.010,285.705,75.803,47.405,245.013,88.023,44.743,59.448,0,98.454,-78.454
80.358,115.634,84.786,147.334,115.221,108.049,66.977,51.693,0,106.357,-86.357
378.087,303.213,86.272,357.041,351.089,100.885,52.297,58.776,1,80.123,-60.123
100.151,441.935,85.070,121.806,395.609,99.257,51.137,58.989,0,111.764,-91.764
124.241,36.139,78.321,144.581,78.741,91.449,47.208,58.920,0,86.090,-66.090
498.197,448.240,89.307,485.391,397.131,103.691,52.689,59.460,1,80.361,-60.361
51.842,196.426,74.530,10.539,246.750,98.960,65.103,48.862,1,79.955,-59.955
400.550,298.661,103.180,356.974,237.217,127.751,75.328,53.868,1,82.173,-62.173
345.034,234.831,69.931,402.242,244.430,90.858,58.007,50.324,0,91.643,-71.643
299.299,264.575,114.661,392.576,241.761,149.560,96.026,50.054,0,102.848,-82.848
90.381,60.054,87.006,115.882,107.700,102.423,54.041,58.155,0,90.904,-70.904
404.652,403.358,108.414,327.410,446.021,139.786,88.241,50.857,0,102.625,-82.625
458.719,407.680,119.694,485.235,498.672,152.674,94.777,51.627,0,115.052,-95.052
415.452,491.683,78.526,468.929,492.224,95.007,53.480,55.743,0,92.478,-72.478
369.728,115.073,94.021,338.542,43.765,122.055,77.830,50.382,0,95.668,-75.668
125.002,297.164,95.543,107.590,374.533,124.168,79.304,50.306,0,99.247,-79.247
194.634,175.672,69.005,129.983,167.529,94.909,65.162,46.641,1,79.592,-59.592
20.322,4.506,113.258,99.122,33.140,140.913,83.841,53.489,0,108.450,-88.450
409.199,450.147,89.014,379.490,493.940,103.557,52.919,59.268,0,93.172,-73.172
236.262,440.661,83.743,202.331,496.683,106.314,65.496,51.971,0,103.364,-83.364
261.014,11.657,130.975,269.240,102.957,159.868,91.669,55.012,1,84.121,-64.121
441.261,99.380,128.218,438.442,179.540,151.239,80.210,57.971,1,83.639,-63.639
9.900,386.865,111.126,84.153,375.703,134.116,75.087,55.953,1,82.596,-62.596
194.362,386.989,45.483,184.387,431.354,64.315,45.473,45.006,1,76.212,-56.212
430.814,443.941,93.261,434.073,352.565,130.606,91.435,45.567,1,82.365,-62.365
275.455,229.230,131.410,312.062,334.333,172.207,111.295,49.738,0,104.611,-84.611
213.872,151.477,45.090,251.310,174.773,63.067,44.094,45.640,1,76.042,-56.042
350.796,134.463,96.108,301.909,85.504,118.422,69.188,54.250,1,81.515,-61.515
438.058,394.670,111.940,471.473,460.335,134.011,73.678,56.647,1,82.589,-62.589
66.230,232.883,109.200,126.650,265.380,128.963,68.606,57.861,1,82.255,-62.255
134.791,57.714,53.751,99.301,31.194,69.657,44.304,50.503,0,95.999,-75.999
6.442,448.931,136.607,24.636,370.589,158.524,80.427,59.513,1,84.048,-64.048
282.108,22.440,78.179,224.691,50.427,100.955,63.875,50.750,0,89.402,-69.402
340.937,276.807,111.160,414.893,250.295,136.121,78.564,54.749,0,102.231,-82.231
431.220,293.916,80.484,374.561,250.358,107.635,71.468,48.396,0,101.348,-81.348
56.681,146.168,112.873,22.230,213.155,135.700,75.327,56.282,0,94.405,-74.405
270.379,472.916,57.070,310.820,457.472,71.631,43.289,52.819,1,77.148,-57.148
347.620,345.328,123.128,396.617,243.583,167.072,112.928,47.474,0,118.238,-98.238
192.713,383.335,85.599,247.242,366.049,102.953,57.203,56.247,1,80.299,-60.299
